Ypos,Zpos,Scan_min,Sel_x_min,Sel_z_min
35.0,35.5,0.61523752768039,2.25,-2.25
35.0,35.75,0.56808250376351,2.25,-2.25
35.0,36.0,0.60316496238784,2.25,-2.25
35.0,36.25,0.56381679279594,2.25,0.0
35.0,36.5,0.18736651376999,2.25,0.0
35.0,36.75,0.33334954454498,2.25,2.25
35.0,37.0,0.29415725751227,2.25,4.5
35.0,37.25,0.14014499310572,2.25,6.75
35.0,37.5,0.50991751990815,2.25,11.25
35.0,37.75,0.74028408247376,4.5,15.75
35.0,38.0,0.31929852636123,4.5,20.25
35.0,38.25,0.31392820317361,4.5,24.75
35.0,38.5,0.27264946046141,4.5,29.25
35.0,38.75,0.28178871488001,4.5,29.25
35.0,39.0,0.54230328316251,2.25,18.0
35.25,31.25,0.64613507148314,-4.5,-31.5
35.25,31.5,0.52037185933963,-4.5,-31.5
35.25,31.75,0.54645206769606,-2.25,-27.0
35.25,32.0,0.58502130895616,-2.25,-22.5
35.25,32.25,0.64906157043753,-2.25,-15.75
35.25,32.5,0.49538604767167,0.0,-11.25
35.25,32.75,0.48185023343468,0.0,-9.0
35.25,33.0,0.47505563146552,0.0,-4.5
35.25,33.25,0.55644158868994,0.0,-2.25
35.25,33.5,0.75230636671255,2.25,-2.25
35.25,33.75,0.52327787712114,2.25,0.0
35.25,34.0,0.5120812087617,2.25,0.0
35.25,34.25,0.54111240023596,2.25,0.0
35.25,34.5,0.42813776679895,2.25,0.0
35.25,34.75,0.3868002066864,2.25,0.0
35.25,35.0,0.4890475023067,2.25,0.0
35.25,35.25,0.68579865673834,2.25,0.0
35.25,35.5,0.70722137081013,2.25,-2.25
35.25,35.75,0.70409804749093,2.25,-2.25
35.25,36.0,0.73991372024038,2.25,-2.25
35.25,36.25,0.66628214946335,2.25,0.0
35.25,36.5,0.42248052802655,2.25,0.0
35.25,36.75,0.54907283943775,2.25,2.25
35.25,37.0,0.45031284075358,2.25,4.5
35.25,37.25,0.35671993965421,2.25,6.75
35.25,37.5,0.3343298807097,2.25,11.25
35.25,37.75,0.33849715140096,2.25,15.75
35.25,38.0,0.15450526113949,2.25,20.25
35.25,38.25,0.42187924174622,2.25,24.75
35.25,38.5,0.41822178388155,2.25,29.25
35.25,38.75,0.31410109814584,2.25,29.25
35.5,31.25,0.48084727506125,-6.75,-29.25
35.5,31.5,0.3828761128605,-6.75,-31.5
35.5,31.75,0.38439596846503,-4.5,-27.0
35.5,32.0,0.55650083216539,-4.5,-22.5
35.5,32.25,0.59733179872695,-2.25,-15.75
35.5,32.5,0.67223540345224,-2.25,-11.25
35.5,32.75,0.64542706369532,0.0,-9.0
35.5,33.0,0.57822145058303,0.0,-4.5
35.5,33.25,0.51323705095417,0.0,-2.25
35.5,33.5,0.54162140969639,0.0,-2.25
35.5,33.75,0.53340124362765,0.0,0.0
35.5,34.0,0.53398394007051,0.0,0.0
35.5,34.25,0.61222784229469,0.0,0.0
35.5,34.5,0.57450165035619,2.25,0.0
35.5,34.75,0.5542157521316,2.25,0.0
35.5,35.0,0.58205709111095,2.25,0.0
35.5,35.25,0.77778190591647,2.25,0.0
35.5,35.5,0.84555348003983,2.25,-2.25
35.5,35.75,0.70675153992514,0.0,-2.25
35.5,36.0,0.77208139934142,0.0,-2.25
35.5,36.25,0.64788081874703,0.0,0.0
35.5,36.5,0.58852135384566,0.0,0.0
35.5,36.75,0.43692948276515,0.0,2.25
35.5,37.0,0.48915449486321,0.0,4.5
35.5,37.25,0.4918029896788,0.0,6.75
35.5,37.5,0.53336944477371,0.0,11.25
35.5,37.75,0.55047852112622,0.0,15.75
35.5,38.0,0.61626538458793,0.0,20.25
35.5,38.25,0.70023253546773,0.0,27.0
35.5,38.5,0.62525773443318,0.0,31.5
35.5,38.75,0.68386699608655,0.0,31.5
35.75,31.25,0.63451403559342,-9.0,-29.25
35.75,31.5,0.37938768548856,-9.0,-31.5
35.75,31.75,0.39101125825484,-6.75,-27.0
35.75,32.0,0.62588211111865,-6.75,-22.5
35.75,32.25,0.4350470966635,-4.5,-18.0
35.75,32.5,0.54077533056968,-2.25,-13.5
35.75,32.75,0.070430500232063,-2.25,-9.0
35.75,33.0,0.74091424960403,-2.25,-6.75
35.75,33.25,0.66717657375968,0.0,-4.5
35.75,33.5,0.22309681624327,0.0,-2.25
35.75,33.75,0.3743508504205,0.0,0.0
35.75,34.0,0.23922208970123,0.0,0.0
35.75,34.25,0.34340992561949,0.0,0.0
35.75,34.5,0.4643716184013,0.0,0.0
35.75,34.75,0.47671815795594,0.0,0.0
35.75,35.0,0.57780827906886,0.0,0.0
35.75,35.25,0.63255029424123,0.0,0.0
35.75,35.5,0.72146034615487,0.0,0.0
35.75,35.75,0.64962794420541,0.0,-2.25
35.75,36.0,0.58075991817113,0.0,0.0
35.75,36.25,0.29673015718341,0.0,0.0
35.75,36.5,0.44460412911745,0.0,0.0
35.75,36.75,0.055637263645798,0.0,2.25
35.75,37.0,0.090155932989838,0.0,4.5
35.75,37.25,0.5369977146762,0.0,6.75
35.75,37.5,0.21181047184751,0.0,11.25
35.75,37.75,0.34659587651046,0.0,15.75
35.75,38.0,0.71067681003095,0.0,20.25
35.75,38.25,0.53752546095772,-2.25,27.0
35.75,38.5,0.35260005665038,-2.25,31.5
35.75,38.75,0.64600757133275,-4.5,29.25
36.0,31.25,0.51821851752275,-13.5,-27.0
36.0,31.5,0.25596264967514,-11.25,-31.5
36.0,31.75,0.6938992109177,-9.0,-27.0
36.0,32.0,0.65366712466498,-6.75,-22.5
36.0,32.25,0.32568643182977,-6.75,-18.0
36.0,32.5,0.022560521491014,-4.5,-13.5
36.0,32.75,0.65195104443124,-4.5,-9.0
36.0,33.0,0.17935475582885,-2.25,-6.75
36.0,33.25,0.45940696338872,-2.25,-4.5
36.0,33.5,0.46210542609805,0.0,-2.25
36.0,33.75,0.58806986300508,0.0,0.0
36.0,34.0,0.17109784249436,0.0,0.0
36.0,34.25,0.073098503299953,0.0,0.0
36.0,34.5,0.18347736294671,0.0,0.0
36.0,34.75,0.20438799131779,0.0,0.0
36.0,35.0,0.32517725502338,0.0,0.0
36.0,35.25,0.41663356780187,0.0,0.0
36.0,35.5,0.50780071632373,0.0,0.0
36.0,35.75,0.51738430524801,0.0,0.0
36.0,36.0,0.37788470981025,0.0,0.0
36.0,36.25,0.20700637205802,0.0,0.0
36.0,36.5,0.65149799635598,0.0,2.25
36.0,36.75,0.56919432039034,0.0,2.25
36.0,37.0,0.68403049890141,0.0,4.5
36.0,37.25,0.55641964935715,-2.25,9.0
36.0,37.5,0.68821173772069,-2.25,11.25
36.0,37.75,0.55837724025458,-2.25,18.0
36.0,38.0,0.26418851229239,-2.25,22.5
36.0,38.25,0.5940615315526,-4.5,27.0
36.0,38.5,0.25209622361347,-4.5,31.5
36.0,38.75,0.32814341273489,-6.75,29.25
36.25,31.25,0.7309406097032,-15.75,-22.5
36.25,31.5,0.74187071682401,-13.5,-29.25
36.25,31.75,0.7345975097926,-13.5,-29.25
36.25,32.0,0.7324857762777,-11.25,-24.75
36.25,32.25,0.47580822656405,-9.0,-18.0
36.25,32.5,0.47001958797177,-6.75,-13.5
36.25,32.75,0.60322782157285,-4.5,-11.25
36.25,33.0,0.56466981002371,-4.5,-6.75
36.25,33.25,0.22587749039563,-2.25,-4.5
36.25,33.5,0.39005290938844,-2.25,-2.25
36.25,33.75,0.72761770154103,-2.25,-2.25
36.25,34.0,0.55019868736902,0.0,0.0
36.25,34.25,0.31935773990144,0.0,0.0
36.25,34.5,0.098625883516686,0.0,0.0
36.25,34.75,0.072739611107503,0.0,0.0
36.25,35.0,0.15708481231365,0.0,0.0
36.25,35.25,0.29112116067844,0.0,0.0
36.25,35.5,0.37034816742988,0.0,0.0
36.25,35.75,0.46734074617512,0.0,0.0
36.25,36.0,0.46127172286734,0.0,0.0
36.25,36.25,0.67416126667454,-2.25,0.0
36.25,36.5,0.62855170262984,-2.25,2.25
36.25,36.75,0.57701379536228,-2.25,4.5
36.25,37.0,0.37771701121863,-2.25,6.75
36.25,37.25,0.37628399860015,-2.25,9.0
36.25,37.5,0.59700311286225,-2.25,13.5
36.25,37.75,0.09925116431048,-4.5,18.0
36.25,38.0,0.69056694085787,-4.5,22.5
36.25,38.25,0.33680381275785,-6.75,29.25
36.25,38.5,0.7314947014034,-6.75,31.5
36.25,38.75,0.46353987580928,-11.25,27.0
36.5,31.5,0.13018286850234,-18.0,-29.25
36.5,31.75,0.29855174531963,-15.75,-29.25
36.5,32.0,0.15953919495793,-13.5,-24.75
36.5,32.25,0.27508434890099,-11.25,-20.25
36.5,32.5,0.3861602281333,-9.0,-15.75
36.5,32.75,0.066990973491127,-6.75,-11.25
36.5,33.0,0.7011320774949,-4.5,-9.0
36.5,33.25,0.49664648390603,-4.5,-4.5
36.5,33.5,0.65318382843794,-2.25,-2.25
36.5,33.75,0.32189193711507,-2.25,-2.25
36.5,34.0,0.48514771026665,-2.25,0.0
36.5,34.25,0.40094503292317,-2.25,0.0
36.5,34.5,0.60849409838776,-2.25,0.0
36.5,34.75,0.59599747496535,0.0,0.0
36.5,35.0,0.54680173768533,0.0,0.0
36.5,35.25,0.62343266546895,0.0,0.0
36.5,35.5,0.60657314205565,-2.25,0.0
36.5,35.75,0.38753481060514,-2.25,0.0
36.5,36.0,0.33124718840361,-2.25,0.0
36.5,36.25,0.59496415174254,-2.25,2.25
36.5,36.5,0.18471102154793,-2.25,2.25
36.5,36.75,0.38927450899014,-2.25,4.5
36.5,37.0,0.59214798537216,-4.5,6.75
36.5,37.25,0.37786044910819,-4.5,11.25
36.5,37.5,0.69878124616064,-4.5,15.75
36.5,37.75,0.25043790116637,-6.75,20.25
36.5,38.0,0.59130982250506,-6.75,24.75
36.5,38.25,0.55425109816232,-9.0,31.5
36.5,38.5,0.37195796818886,-11.25,33.75
36.75,31.5,0.62979140574074,-22.5,-24.75
36.75,31.75,0.7204137403196,-20.25,-29.25
36.75,32.0,0.68487462383746,-15.75,-24.75
36.75,32.25,0.46284357577788,-13.5,-20.25
36.75,32.5,0.33410049262615,-11.25,-15.75
36.75,32.75,0.53618595361871,-9.0,-11.25
36.75,33.0,0.32421059468267,-6.75,-9.0
36.75,33.25,0.67479989717291,-6.75,-6.75
36.75,33.5,0.39569625689808,-4.5,-4.5
36.75,33.75,0.23078930298522,-4.5,-2.25
36.75,34.0,0.85698934892903,-4.5,0.0
36.75,34.25,0.50185616811586,-2.25,0.0
36.75,34.5,0.19229167756312,-2.25,0.0
36.75,34.75,0.15088552164851,-2.25,0.0
36.75,35.0,0.085995322807248,-2.25,0.0
36.75,35.25,0.15640357532026,-2.25,0.0
36.75,35.5,0.21824250586198,-2.25,0.0
36.75,35.75,0.50410372306349,-2.25,0.0
36.75,36.0,0.80585532071336,-2.25,0.0
36.75,36.25,0.44242236418935,-4.5,2.25
36.75,36.5,0.60784588580264,-4.5,4.5
36.75,36.75,0.60775388698777,-4.5,6.75
36.75,37.0,0.6234199349578,-4.5,9.0
36.75,37.25,0.4808668236455,-6.75,11.25
36.75,37.5,0.75582379887925,-6.75,15.75
36.75,37.75,0.41154816981024,-9.0,22.5
36.75,38.0,0.36710460242509,-11.25,27.0
36.75,38.25,0.44501771337946,-13.5,31.5
36.75,38.5,0.50494768287586,-15.75,31.5
37.0,31.75,0.4847688649392,-22.5,-27.0
37.0,32.0,0.18149404102463,-20.25,-27.0
37.0,32.25,0.24033523330815,-18.0,-22.5
37.0,32.5,0.61881043863618,-13.5,-18.0
37.0,32.75,0.55744959454891,-11.25,-13.5
37.0,33.0,0.73941549035255,-9.0,-9.0
37.0,33.25,0.30184716183114,-9.0,-6.75
37.0,33.5,0.10397670444044,-6.75,-4.5
37.0,33.75,0.36515933775095,-6.75,-2.25
37.0,34.0,0.65907343450518,-4.5,-2.25
37.0,34.25,0.38950130737755,-4.5,0.0
37.0,34.5,0.080695298548492,-4.5,0.0
37.0,34.75,0.1727030284596,-4.5,0.0
37.0,35.0,0.28795005180562,-4.5,0.0
37.0,35.25,0.31165687056942,-4.5,0.0
37.0,35.5,0.42862464321759,-4.5,0.0
37.0,35.75,0.62145749574753,-4.5,2.25
37.0,36.0,0.37360771905988,-4.5,2.25
37.0,36.25,0.72646500253572,-6.75,2.25
37.0,36.5,0.404369627323,-6.75,4.5
37.0,36.75,0.30493349250565,-6.75,6.75
37.0,37.0,0.76374599762924,-9.0,11.25
37.0,37.25,0.41714968463239,-9.0,13.5
37.0,37.5,0.58170195753183,-11.25,18.0
37.0,37.75,0.61172155280313,-13.5,24.75
37.0,38.0,0.42628943168095,-13.5,29.25
37.0,38.25,0.66730061622167,-15.75,33.75
37.25,31.75,0.60924851480279,-27.0,-22.5
37.25,32.0,0.28150769174897,-24.75,-27.0
37.25,32.25,0.69983146299591,-22.5,-24.75
37.25,32.5,0.609761656877,-18.0,-20.25
37.25,32.75,0.55295646621713,-15.75,-15.75
37.25,33.0,0.11814953362319,-13.5,-11.25
37.25,33.25,0.63167445834045,-11.25,-6.75
37.25,33.5,0.65829097896733,-9.0,-4.5
37.25,33.75,0.52328352481174,-9.0,-2.25
37.25,34.0,0.66414126437929,-9.0,-2.25
37.25,34.25,0.53184916846174,-6.75,0.0
37.25,34.5,0.05131442606553,-6.75,0.0
37.25,34.75,0.23293631147801,-6.75,0.0
37.25,35.0,0.43409419656594,-6.75,0.0
37.25,35.25,0.57960937718668,-6.75,0.0
37.25,35.5,0.45741684255694,-6.75,2.25
37.25,35.75,0.26080191101059,-6.75,2.25
37.25,36.0,0.6075211796166,-6.75,2.25
37.25,36.25,0.36670387135858,-9.0,4.5
37.25,36.5,0.23745293331236,-9.0,6.75
37.25,36.75,0.59115066385396,-11.25,9.0
37.25,37.0,0.5964844012122,-11.25,11.25
37.25,37.25,0.54487110653656,-13.5,15.75
37.25,37.5,0.66970569921255,-13.5,22.5
37.25,37.75,0.34408472277611,-15.75,27.0
37.25,38.0,0.20157385267207,-18.0,31.5
37.25,38.25,0.36655197198469,-20.25,31.5
37.5,32.0,0.26138728921024,-29.25,-24.75
37.5,32.25,0.20179824374605,-27.0,-24.75
37.5,32.5,0.6846669815605,-22.5,-20.25
37.5,32.75,0.56740505923497,-20.25,-15.75
37.5,33.0,0.517895089261,-18.0,-13.5
37.5,33.25,0.046125444996062,-15.75,-9.0
37.5,33.5,0.305256361229,-13.5,-6.75
37.5,33.75,0.67400356907277,-13.5,-4.5
37.5,34.0,0.10118717898493,-11.25,-2.25
37.5,34.25,0.72566992657047,-11.25,0.0
37.5,34.5,0.42068758435047,-9.0,0.0
37.5,34.75,0.46244319835274,-9.0,0.0
37.5,35.0,0.65436712325347,-9.0,0.0
37.5,35.25,0.45970087011332,-9.0,2.25
37.5,35.5,0.32805723007536,-9.0,2.25
37.5,35.75,0.75948313037148,-11.25,2.25
37.5,36.0,0.39365044726327,-11.25,4.5
37.5,36.25,0.48932092815353,-11.25,6.75
37.5,36.5,0.76145461116887,-13.5,9.0
37.5,36.75,0.17060828060218,-13.5,11.25
37.5,37.0,0.64738124500237,-15.75,15.75
37.5,37.25,0.70012005258911,-15.75,20.25
37.5,37.5,0.22991893471105,-18.0,24.75
37.5,37.75,0.18304127470062,-20.25,29.25
37.5,38.0,0.423105878511,-22.5,31.5
37.75,32.25,0.6209978262121,-31.5,-22.5
37.75,32.5,0.21481215640748,-29.25,-22.5
37.75,32.75,0.66898570320695,-27.0,-18.0
37.75,33.0,0.6071189426487,-22.5,-13.5
37.75,33.25,0.32865568498797,-20.25,-11.25
37.75,33.5,0.4754103854609,-18.0,-6.75
37.75,33.75,0.6079891040936,-18.0,-4.5
37.75,34.0,0.47102407355812,-15.75,-2.25
37.75,34.25,0.7240069572697,-13.5,-2.25
37.75,34.5,0.14702257871517,-13.5,0.0
37.75,34.75,0.41354393977142,-13.5,0.0
37.75,35.0,0.43840076082216,-13.5,2.25
37.75,35.25,0.1061127211647,-13.5,2.25
37.75,35.5,0.5324442436228,-13.5,2.25
37.75,35.75,0.31910035660222,-13.5,4.5
37.75,36.0,0.76980410823021,-13.5,6.75
37.75,36.25,0.59021432330754,-15.75,6.75
37.75,36.5,0.72282273865511,-15.75,11.25
37.75,36.75,0.16530058517298,-18.0,13.5
37.75,37.0,0.37214307920527,-20.25,18.0
37.75,37.25,0.51857007057283,-22.5,22.5
37.75,37.5,0.4593249856872,-22.5,27.0
37.75,37.75,0.67816267624063,-24.75,29.25
38.0,32.5,0.33246537195523,-33.75,-22.5
38.0,32.75,0.19109625423566,-31.5,-20.25
38.0,33.0,0.62477869115474,-29.25,-15.75
38.0,33.25,0.53933361938148,-27.0,-13.5
38.0,33.5,0.5542418206869,-24.75,-9.0
38.0,33.75,0.31475092482492,-22.5,-6.75
38.0,34.0,0.33740826235913,-20.25,-4.5
38.0,34.25,0.4189143153116,-20.25,-2.25
38.0,34.5,0.39226252358688,-18.0,0.0
38.0,34.75,0.51357847072712,-18.0,0.0
38.0,35.0,0.13992466221584,-18.0,2.25
38.0,35.25,0.46852873229774,-18.0,2.25
38.0,35.5,0.13375697862702,-18.0,4.5
38.0,35.75,0.73029127640266,-18.0,6.75
38.0,36.0,0.70390621763477,-20.25,6.75
38.0,36.25,0.63139958028317,-20.25,9.0
38.0,36.5,0.5436243911241,-22.5,13.5
38.0,36.75,0.7058639476115,-22.5,15.75
38.0,37.0,0.36153048917958,-24.75,20.25
38.0,37.25,0.22541543478195,-27.0,24.75
38.0,37.5,0.72408023538876,-29.25,29.25
38.25,32.75,0.60137485140775,-38.25,-20.25
38.25,33.0,0.25311936466247,-36.0,-18.0
38.25,33.25,0.61350714253317,-33.75,-15.75
38.25,33.5,0.46376175803272,-31.5,-11.25
38.25,33.75,0.57544906125515,-29.25,-9.0
38.25,34.0,0.40049471540628,-27.0,-4.5
38.25,34.25,0.64375178897558,-27.0,-2.25
38.25,34.5,0.47611090253593,-24.75,0.0
38.25,34.75,0.50685762339487,-24.75,0.0
38.25,35.0,0.33276895614875,-24.75,2.25
38.25,35.25,0.39981132437722,-24.75,4.5
38.25,35.5,0.62810427305162,-24.75,4.5
38.25,35.75,0.4136402575825,-24.75,6.75
38.25,36.0,0.62605342521486,-24.75,9.0
38.25,36.25,0.60733515362171,-27.0,13.5
38.25,36.5,0.51510768863061,-27.0,15.75
38.25,36.75,0.62924334370333,-29.25,20.25
38.25,37.0,0.34530163481533,-31.5,22.5
38.25,37.25,0.26661551116548,-31.5,24.75
38.5,33.25,0.54607696219378,-40.5,-15.75
38.5,33.5,0.36361307668499,-38.25,-13.5
38.5,33.75,0.5821391369199,-36.0,-9.0
38.5,34.0,0.22329138222494,-33.75,-6.75
38.5,34.25,0.34899544819157,-33.75,-4.5
38.5,34.5,0.41368111161878,-31.5,-2.25
38.5,34.75,0.30547411636999,-31.5,0.0
38.5,35.0,0.24029745444413,-31.5,2.25
38.5,35.25,0.11020415146324,-31.5,4.5
38.5,35.5,0.13469773076266,-31.5,6.75
38.5,35.75,0.25681077218659,-31.5,9.0
38.5,36.0,0.39142668060742,-31.5,11.25
38.5,36.25,0.4778336807139,-33.75,13.5
38.5,36.5,0.56234452843202,-33.75,18.0
38.5,36.75,0.4553062492368,-36.0,20.25
38.75,33.75,0.62642067735478,-42.75,-11.25
38.75,34.0,0.65712200218519,-42.75,-9.0
38.75,34.25,0.63733636905494,-40.5,-4.5
38.75,34.5,0.35890814820095,-40.5,-2.25
38.75,34.75,0.40749620198685,-40.5,0.0
38.75,35.0,0.59179642335263,-40.5,2.25
38.75,35.25,0.60973963439848,-40.5,4.5
38.75,35.5,0.53399939216208,-38.25,6.75
38.75,35.75,0.43839545938223,-40.5,9.0
38.75,36.0,0.39915448999789,-40.5,11.25
38.75,36.25,0.63116502624811,-40.5,13.5
39.0,35.0,0.65974986511483,-45.0,2.25
